STATE,year,month,rain_mm,Temperature_Celsius,Humidity_%,Dewpoint,Pressure_hPa,Wind Speed_m/s,Soil Moisture
Odisha,2011,12,5.530535758,20.10322581,67.12903226,12.72580645,10.1306129,10.48387097,0.315903226
Odisha,2012,1,1504.009484,20.53870968,59.93548387,10.72258065,10.13664516,8.603225806,0.278129032
Odisha,2012,2,0,22.88965517,46.06896552,7.934482759,10.12158621,10.00689655,0.251
Odisha,2012,3,28.71927887,26.08709677,41,9.574193548,10.11032258,9.164516129,0.251354839
Odisha,2012,4,52.03761596,27.15666667,50.5,14.24,10.0968,7.243333333,0.281233333
Odisha,2012,5,2204.913975,25.53548387,67.06451613,18.19354839,10.0873871,10.51935484,0.355354839
Odisha,2012,6,1380.904462,23.77,72.8,18.12666667,10.08343333,16.56,0.3747
Odisha,2012,7,10262.39119,22.6516129,77.70967742,18.3,10.08041935,16.42903226,0.432548387
Odisha,2012,8,3318.226795,21.9516129,81.58064516,18.40967742,10.09690323,14.86774194,0.442032258
Odisha,2012,9,10262.39119,22.22,78.63333333,18.00333333,10.10523333,11.97333333,0.434433333
Odisha,2012,10,2687.700877,21.76129032,79.03225806,17.6,10.12064516,9.477419355,0.440548387
Odisha,2012,11,2.23876065,20.73333333,71.6,14.75333333,10.12413333,9.26,0.4021
Odisha,2012,12,405.7361051,20.49032258,68.58064516,13.57419355,10.13293548,10.70967742,0.326967742
Odisha,2013,1,373.5053647,21.36129032,56.06451613,10.49032258,10.14696774,9.648387097,0.261193548
Odisha,2013,2,1378.031567,22.59285714,55.17857143,11.23214286,10.13621429,9.975,0.279642857
Odisha,2013,3,301.723159,25.9483871,44.96774194,11.08064516,10.11970968,9.112903226,0.266387097
Odisha,2013,4,1015.469286,27.35666667,51.5,15.08333333,10.09646667,7.12,0.286433333
Odisha,2013,5,3154.074893,25.98387097,67.32258065,18.61612903,10.08174194,9.996774194,0.361774194
Odisha,2013,6,3797.788439,22.1,82.76666667,18.88333333,10.07943333,17.25,0.470866667
Odisha,2013,7,10262.39119,21.52258065,82.09677419,18.22903226,10.08270968,18.68709677,0.484032258
Odisha,2013,8,1623.858478,21.90967742,81.5483871,18.43548387,10.0953871,14.35483871,0.462032258
Odisha,2013,9,10262.39119,21.81,83.66666667,18.68,10.09726667,11.49,0.459833333
Odisha,2013,10,10262.39119,21.78387097,81.93548387,18.29354839,10.11283871,9.361290323,0.435387097
Odisha,2013,11,78.19691573,21.24,73.1,15.66666667,10.13093333,9.336666667,0.368166667
Odisha,2013,12,0,19.97419355,63.5483871,11.7483871,10.13719355,10.94193548,0.284225806
Odisha,2014,1,3.393807635,20.52580645,61.61290323,11.62258065,10.15435484,11.31935484,0.251516129
Odisha,2014,2,5004.181418,22.54285714,53.42857143,11.05,10.12696429,9.210714286,0.252321429
Odisha,2014,3,5626.744869,24.93225806,46.25806452,10.00967742,10.12964516,10.59677419,0.268483871
Odisha,2014,4,75.50369671,27.77666667,44.83333333,12.84666667,10.10813333,7.49,0.259366667
Odisha,2014,5,2785.168355,25.85806452,65.74193548,18.01290323,10.09196774,8.983870968,0.371645161
Odisha,2014,6,117.4491737,24.52333333,72.1,18.78333333,10.08136667,15.55333333,0.3834
Odisha,2014,7,10262.39119,22.55483871,77.70967742,18.21935484,10.09319355,19.29573136,0.423677419
Odisha,2014,8,7320.733748,22.12580645,81.61290323,18.63548387,10.09732258,14.11290323,0.468290323
Odisha,2014,9,10262.39119,22.42333333,79.6,18.46,10.1079,12.30666667,0.446
Odisha,2014,10,2796.77208,22.13548387,82.06451613,18.60322581,10.12403226,7.958064516,0.466774194
Odisha,2014,11,1542.751575,20.88333333,72.2,15.03666667,10.13436667,9.82,0.392066667
Odisha,2014,12,0.445597842,20.74516129,70.74193548,14.51612903,10.13993548,9.648387097,0.325774194
Odisha,2015,1,3670.918447,20.78709677,63.74193548,12.49677419,10.14996774,9.151612903,0.282774194
Odisha,2015,2,25.10750818,22.33928571,49.60714286,9.110714286,10.14182143,9.835714286,0.2515
Odisha,2015,3,6449.666028,25.00645161,52.48387097,12.4,10.13545161,9.603225806,0.281354839
Odisha,2015,4,58.21279971,25.38333333,65.13333333,17.41666667,10.1132,6.386666667,0.349066667
Odisha,2015,5,5784.481322,25.16451613,73.51612903,19.51612903,10.09719355,8.338709677,0.397903226
Odisha,2015,6,10262.39119,23.28666667,79.1,19.22666667,10.0886,15.95,0.444166667
Odisha,2015,7,10262.39119,22.98064516,77,18.41290323,10.09909677,16.19354839,0.404129032
Odisha,2015,8,2951.257779,22.72580645,79.38709677,18.71612903,10.10412903,13.38709677,0.456516129
Odisha,2015,9,10262.39119,22.77666667,79.23333333,18.7,10.10816667,10.16,0.433566667
Odisha,2015,10,2856.568162,22.72580645,75.41935484,17.57419355,10.13122581,8.490322581,0.401096774
Odisha,2015,11,0,20.65666667,85.5,17.84,10.13133333,10.48333333,0.4611
Odisha,2015,12,349.5201813,20.46451613,76.77419355,15.67096774,10.15474194,10.17741935,0.392354839
Odisha,2016,1,0,20.51612903,63.90322581,12.33225806,10.15696774,9.170967742,0.273258065
Odisha,2016,2,705.7591005,23.44482759,54.27586207,12.26206897,10.14586207,9.7,0.252965517
Odisha,2016,3,2270.3153,26.26774194,50.80645161,13.58064516,10.12970968,8.3,0.253290323
Odisha,2016,4,4.412751481,28.11419634,47.43333333,15.07,10.10213333,7.58,0.2532
Odisha,2016,5,10262.39119,26.22580645,67.16129032,18.83870968,10.093,9.080645161,0.371806452
Odisha,2016,6,7521.793194,22.76666667,82.4,19.42,10.0902,15.01666667,0.467766667
Odisha,2016,7,10262.39119,22.22258065,82.64516129,18.97741935,10.09287097,15.58064516,0.471612903
Odisha,2016,8,7516.281822,22.5,78.22580645,18.33225806,10.0966129,15.76129032,0.420645161
Odisha,2016,9,10262.39119,22.3,78,18.07333333,10.10236667,13.98666667,0.417933333
Odisha,2016,10,3716.27387,23.13870968,63.25806452,15.07741935,10.11174194,8.483870968,0.338096774
Odisha,2016,11,0,22.73666667,55.23333333,11.80666667,10.13086667,9.63,0.264266667
Odisha,2016,12,0,20.42903226,67.09677419,13,10.13809677,10.53548387,0.350903226
Odisha,2017,1,193.769654,20.82258065,62.64516129,12.34516129,10.14825806,11.90645161,0.291967742
Odisha,2017,2,0.280066252,22.44285714,48.17857143,8.896428571,10.14660714,12.64285714,0.265178571
Odisha,2017,3,5992.444565,25.93870968,49.74193548,12.64193548,10.11706452,10.40645161,0.256225806
Odisha,2017,4,0,27.79333333,49.33333333,14.77333333,10.1026,9.16,0.247433333
Odisha,2017,5,5661.087622,26.21612903,66.16129032,18.75806452,10.09535484,10.14516129,0.359129032
Odisha,2017,6,9477.645245,23.39333333,78.63333333,19.28333333,10.09016667,16.76666667,0.432466667
Odisha,2017,7,10262.39119,23.56129032,73.77419355,18.28387097,10.09612903,17.73225806,0.366225806
Odisha,2017,8,10262.39119,22.96129032,80.29032258,19.11935484,10.08658065,13.75483871,0.436677419
Odisha,2017,9,10262.39119,22.73666667,83.83333333,19.68333333,10.09933333,10.60333333,0.477866667
Odisha,2017,10,7111.35601,22.35806452,80.96774194,18.64516129,10.10470968,8.577419355,0.452483871
Odisha,2017,11,212.8037706,21.68333333,77.26666667,17.13333333,10.12243333,12.38333333,0.356866667
Odisha,2017,12,2535.28101,20.66774194,70.51612903,14.23548387,10.14403226,12.48064516,0.297
Odisha,2018,1,1.009165525,20.90967742,59.93548387,11.65483871,10.1336129,11.26774194,0.254516129
Odisha,2018,2,0,22.16071429,53.39285714,10.15,10.14196429,12.28214286,0.279285714
Odisha,2018,3,31.35358968,24.85806452,50.64516129,11.70645161,10.1196129,11.4516129,0.284612903
Odisha,2018,4,0.138157681,26.55,56.4,16.02333333,10.10256667,9.12,0.281666667
Odisha,2018,5,7866.057131,25.08387097,74.90322581,19.86451613,10.08793548,7.664516129,0.404774194
Odisha,2018,6,6284.065175,22.96,83.1,19.75,10.0845,16.34,0.463
Odisha,2018,7,10262.39119,22.51935484,81.12903226,18.9483871,10.08770968,19.23548387,0.447193548
Odisha,2018,8,4107.356951,22.06451613,80.90322581,18.47419355,10.09651613,18.70967742,0.449322581
Odisha,2018,9,10262.39119,22.83333333,77.93333333,18.42666667,10.11046667,9.14,0.424333333
Odisha,2018,10,3103.831031,22.68064516,72.25806452,16.67096774,10.12580645,10.46129032,0.400322581
Odisha,2018,11,296.7472919,22.17,70.33333333,15.49,10.13923333,13.15,0.320033333
Odisha,2018,12,132.7153246,21.87741935,67.09677419,14.58709677,10.14348387,11.55806452,0.277032258
Odisha,2019,1,0,20.58064516,58.38709677,10.09032258,10.15806452,11.80645161,0.269709677
Odisha,2019,2,78.07496296,23.71785714,54.67857143,12.08571429,10.14539286,12.13214286,0.284071429
Odisha,2019,3,1115.526687,26.73870968,44.25806452,11.53548387,10.12519355,10.36129032,0.239870968
Odisha,2019,4,23.25265818,27.78666667,47.26666667,13.87333333,10.10486667,9.17,0.273066667
Odisha,2019,5,2374.402279,26.98709677,62.77419355,18.40967742,10.09467742,8.912903226,0.308741935
Odisha,2019,6,10262.39119,24.66,75.6,19.66666667,10.08423333,15.07333333,0.384466667
Odisha,2019,7,10262.39119,23.42580645,77.5483871,18.92580645,10.09022581,17.82903226,0.391387097
Odisha,2019,8,3515.305007,22.48709677,82.90322581,19.24193548,10.09577419,17.65483871,0.450290323
Odisha,2019,9,10262.39119,22.79,82.43333333,19.41,10.10736667,13.17333333,0.438866667
Odisha,2019,10,3023.030583,22.30645161,84.87096774,19.41290323,10.12293548,9.264516129,0.475419355
Odisha,2019,11,2200.521148,22.31666667,77.66666667,17.78333333,10.13336667,11.70666667,0.3686
Odisha,2019,12,28.43653528,21.12258065,76.96774194,16.43225806,10.14703226,14.04193548,0.339032258
Odisha,2020,1,2054.022092,22.32903226,64.74193548,13.98709677,10.14535484,12.09677419,0.262741935
Odisha,2020,2,686.1210913,23.25862069,57.13793103,12.6,10.14582759,13.31724138,0.249206897
Odisha,2020,3,7846.968076,25.57419355,54.51612903,13.95806452,10.12445161,10.98387097,0.281290323
Odisha,2020,4,84.66671859,26.94,52.83333333,14.68333333,10.1177,9.89,0.268166667
Odisha,2020,5,10262.39119,27.46774194,59.38709677,17.54193548,10.09141935,9.996774194,0.298225806
Odisha,2020,6,8933.743367,23.81333333,78.5,19.53333333,10.08583333,14.75,0.4099
Odisha,2020,7,10262.39119,22.6,85.77419355,19.91935484,10.08477419,12.48064516,0.490225806
Odisha,2020,8,10262.39119,22.51935484,82.29032258,19.12258065,10.09041935,15.49032258,0.465774194
Odisha,2020,9,10262.39119,22.06333333,86.9,19.63,10.0926,13.36666667,0.4893
Odisha,2020,10,10262.39119,22.06774194,81.80645161,18.52580645,10.09964516,10.62903226,0.461870968
Odisha,2020,11,1239.58018,21.54333333,78.46666667,17.20666667,10.1362,13.41333333,0.378633333
Odisha,2020,12,0,20.10967742,77.83870968,15.56774194,10.14225806,13.56774194,0.368709677
Odisha,2021,1,0,20.98709677,72.96774194,15.10645161,10.13487097,12.67096774,0.318290323
Odisha,2021,2,1138.80214,21.58214286,58.14285714,11.12857143,10.14114286,11.60714286,0.285178571
Odisha,2021,3,361.5437998,25.32580645,43.06451613,9.351612903,10.12216129,12.1483871,0.250516129
Odisha,2021,4,103.7193797,26.19333333,57.13333333,15.33666667,10.1111,8.686666667,0.315133333
Odisha,2021,5,10262.39119,25.06129032,71.96774194,18.89354839,10.09222581,11.41290323,0.358516129
Odisha,2021,6,10206.0487,23.57666667,75.76666667,18.62666667,10.09816667,14.77666667,0.392333333
Odisha,2021,7,10262.39119,22.55806452,82.58064516,19.20322581,10.08790323,16.52580645,0.465096774
Odisha,2021,8,2009.547715,22.67419355,81.5483871,19.11612903,10.09883871,13.45483871,0.446451613
Odisha,2021,9,10262.39119,22.73666667,80.83333333,19,10.09376667,13.41666667,0.435866667
Odisha,2021,10,3367.609826,22.3,85.09677419,19.45483871,10.10703226,8.648387097,0.481774194
Odisha,2021,11,1348.337654,21.04,87.66666667,18.74333333,10.1124,11.45666667,0.486433333
Odisha,2021,12,6543.729974,20.47096774,76.96774194,15.72258065,10.15203226,10.83870968,0.358
Odisha,2022,1,0.139649421,21.24516129,66.67741935,13.80967742,10.14016129,10.59032258,0.273387097
Odisha,2022,2,168.2566098,22.54642857,56.32142857,11.83928571,10.12914286,11.43571429,0.251714286
Odisha,2022,3,38.75527662,25.1516129,46.83870968,11.37741935,10.11135484,11.42580645,0.256806452
Odisha,2022,4,5.763228178,26.55,56.03333333,15.49333333,10.10153333,9.79,0.295033333
Odisha,2022,5,3996.301352,24.03548387,76.83870968,19.16129032,10.08045161,11.54193548,0.417032258
Odisha,2022,6,5524.644979,23.09333333,81.2,19.39333333,10.08603333,12.98666667,0.439
Odisha,2022,7,10262.39119,22.21935484,83.87096774,19.1483871,10.08587097,15.8483871,0.474451613
Odisha,2022,8,2299.709154,22.19677419,83.16129032,19.00645161,10.08487097,14.30645161,0.46383871
Odisha,2022,9,10262.39119,22.22,81.93333333,18.70666667,10.09996667,12.03333333,0.4258
Odisha,2022,10,10262.39119,21.47096774,80.58064516,17.66129032,10.11854839,9.170967742,0.445935484
Odisha,2022,11,0,20.75,77.76666667,16.23333333,10.13396667,11.35,0.372733333
Odisha,2022,12,3.199747279,20.44516129,75.41935484,15.30967742,10.13303226,12.66451613,0.362258065
Odisha,2023,1,28.49001229,20.11612903,64.4516129,11.63548387,10.15190323,12.16129032,0.268322581
Odisha,2023,2,0,22.58214286,47.07142857,8.917857143,10.14321429,12.67142857,0.260071429
Odisha,2023,3,579.7129791,24.34516129,49.83870968,11.25483871,10.1303871,11.57741935,0.280548387
Odisha,2023,4,5276.527121,26.45,50.36666667,13.61333333,10.10973333,9.726666667,0.290533333
Odisha,2023,5,10262.39119,25.16129032,71.93548387,19.01612903,10.10890323,8.235483871,0.407935484
Odisha,2023,6,10262.39119,24.55666667,75.1,19.39666667,10.09576667,13.68,0.4047
Odisha,2023,7,10262.39119,22.59354839,82.51612903,19.25483871,10.09974194,18.84516129,0.455870968
Odisha,2023,8,4620.869347,24.23548387,71.77419355,18.23870968,10.10974194,12.69354839,0.329870968
Odisha,2023,9,10262.39119,23.11666667,80.8,19.31333333,10.10143333,13.55333333,0.4398
Odisha,2023,10,10262.39119,23.83548387,67.90322581,16.58064516,10.13116129,10.04193548,0.343806452
Odisha,2023,11,925.7546833,22.44333333,77.7,17.86,10.13993333,12.44666667,0.378466667
Odisha,2023,12,7764.550696,21.74193548,73.4516129,16.05483871,10.14506452,13.33548387,0.310096774
Odisha,2024,1,0,21.7,66,14,10.153,12.4,0.278
Odisha,2024,2,464.494022,22.8644621,68.78765193,15.6764111,10.11331381,11.33495711,0.359753059
Odisha,2024,3,1418.366228,22.8644621,68.78765193,15.6764111,10.11331381,11.33495711,0.359753059
Odisha,2024,4,382.043561,22.8644621,68.78765193,15.6764111,10.11331381,11.33495711,0.359753059
Odisha,2024,5,9260.503706,22.8644621,68.78765193,15.6764111,10.11331381,11.33495711,0.359753059
Odisha,2024,6,10262.39119,22.8644621,68.78765193,15.6764111,10.11331381,11.33495711,0.359753059
Odisha,2024,7,10262.39119,22.8644621,68.78765193,15.6764111,10.11331381,11.33495711,0.359753059
Odisha,2024,8,10262.39119,22.8644621,68.78765193,15.6764111,10.11331381,11.33495711,0.359753059
Odisha,2024,9,10262.39119,22.8644621,68.78765193,15.6764111,10.11331381,11.33495711,0.359753059
Odisha,2024,10,3144.11889,22.8644621,68.78765193,15.6764111,10.11331381,11.33495711,0.359753059
Odisha,2024,11,252.170076,22.8644621,68.78765193,15.6764111,10.11331381,11.33495711,0.359753059
Odisha,2024,12,387.3089514,22.8644621,68.78765193,15.6764111,10.11331381,11.33495711,0.359753059
Punjab,1975,1,1127.140415,20.00645161,58.16129032,10.07741935,10.14451613,10.46774194,0.251096774
Punjab,1975,2,0,23.15714286,54.78571429,12.04285714,10.12982143,9.017857143,0.253678571
Punjab,1975,3,1281.061161,25.53870968,45.90322581,10.80967742,10.11151613,9.441935484,0.257870968
Punjab,1975,4,0,28.11419634,43.23333333,12.59333333,10.08063333,9.253333333,0.2537
Punjab,1975,5,1945.866169,25.9,65.74193548,18.06129032,10.07535484,10.33870968,0.352516129
Punjab,1975,6,0,22.89333333,76,18.02666667,10.06866667,18.28,0.3992
Punjab,1975,7,8812.423075,21.77096774,81.87096774,18.34516129,10.08393548,12.68064516,0.460870968
Punjab,1975,8,236.3331142,21.88709677,80.70967742,18.2483871,10.07048387,15.91612903,0.45583871
Punjab,1975,9,21.05935836,21.62,82.53333333,18.28333333,10.08743333,10.06666667,0.462766667
Punjab,1975,10,53.07817225,21.27096774,82.5483871,17.93870968,10.09474194,8.867741935,0.453193548
Punjab,1975,11,0,19.45333333,77.46666667,14.95,10.1247,9.8,0.4067
Punjab,1975,12,16.33567968,18.7,66.25806452,11.32258065,10.14232258,10.92580645,0.289516129
Punjab,1976,1,26.20306446,18.9483871,61.83870968,10.1,10.14803226,10.76451613,0.252451613
Punjab,1976,2,0,21.32413793,46.82758621,6.910344828,10.12989655,10,0.250413793
Punjab,1976,3,874.564878,25.31935484,37.06451613,7.322580645,10.10525806,9.858064516,0.250225806
Punjab,1976,4,0,26.72333333,49.06666667,13.57333333,10.0996,7.356666667,0.281066667
Punjab,1976,5,1568.070747,26.06774194,58.29032258,15.82258065,10.0856129,11.51612903,0.300612903
Punjab,1976,6,0,24.49,65.43333333,16.9,10.0805,15.00666667,0.291833333
Punjab,1976,7,8591.741805,22.77419355,75.58064516,17.89032258,10.08141935,18.14516129,0.373516129
Punjab,1976,8,234.2980459,22.47741935,76.51612903,17.85806452,10.0853871,14.65806452,0.380129032
Punjab,1976,9,497.3413726,22.93,72.5,17.19333333,10.1095,10.61333333,0.3536
Punjab,1976,10,135.7442188,22.70322581,69.35483871,15.89677419,10.11477419,9.006451613,0.355193548
Punjab,1976,11,0,21.14666667,79.96666667,17.16,10.10963333,9.95,0.4052
Punjab,1976,12,559.2543301,19.87741935,70.06451613,13.28709677,10.14480645,10.80322581,0.32316129
Punjab,1977,1,251.2695551,20.03548387,55.09677419,8.916129032,10.13870968,9.712903226,0.253096774
Punjab,1977,2,0,22.55714286,54.39285714,10.90714286,10.134,10.475,0.252321429
Punjab,1977,3,154.7302349,25.01935484,47.61290323,11,10.12774194,10.09677419,0.252677419
Punjab,1977,4,0,26.47666667,54.9,15.30333333,10.09333333,7.216666667,0.292033333
Punjab,1977,5,925.5014694,24.69677419,73.74193548,19.21935484,10.08729032,7.335483871,0.39883871
Punjab,1977,6,0,23.60666667,74.36666667,18.39,10.07426667,16.38333333,0.3784
Punjab,1977,7,6127.560182,22.66451613,75.41935484,17.77419355,10.07245161,17.12258065,0.360645161
Punjab,1977,8,366.6601648,22.65483871,75.12903226,17.72258065,10.0923871,14.7,0.365548387
Punjab,1977,9,126.5441926,22.93666667,75.03333333,17.83666667,10.101,11.55333333,0.3625
Punjab,1977,10,720.3089494,21.77419355,82.16129032,18.29354839,10.12535484,8.990322581,0.455774194
Punjab,1977,11,27.13730812,21.22333333,82.13333333,17.74,10.1267,10.88333333,0.405266667
Punjab,1977,12,142.6898528,19.45806452,69.06451613,12.65483871,10.15496774,9.8,0.291774194
Punjab,1978,1,43.85620147,20.62258065,57.51612903,10.17741935,10.14993548,9.735483871,0.251806452
Punjab,1978,2,0,22.67142857,57.85714286,12.56785714,10.14646429,9.414285714,0.259178571
Punjab,1978,3,6423.210325,25.31612903,50.03225806,12.64516129,10.11364516,8.035483871,0.253096774
Punjab,1978,4,0,26.59333333,53.56666667,14.97333333,10.1007,7.59,0.3099
Punjab,1978,5,467.7124115,25.81612903,65.35483871,17.77096774,10.07593548,10.59677419,0.351741935
Punjab,1978,6,0,22.46,78.56666667,18.31333333,10.0808,17.56,0.427833333
Punjab,1978,7,4928.395646,21.58064516,83.25806452,18.44516129,10.08058065,15.40967742,0.465806452
Punjab,1978,8,841.5795648,21.54516129,80.03225806,17.8,10.09158065,18.58387097,0.456516129
Punjab,1978,9,837.8706984,21.87,77.3,17.44666667,10.10523333,12.35333333,0.385133333
Punjab,1978,10,64.21668445,21.73548387,80.35483871,17.85806452,10.12025806,8.564516129,0.451193548
Punjab,1978,11,0,20.65,77,15.86666667,10.13933333,10.51333333,0.406666667
Punjab,1978,12,98.52059618,20.07419355,76.67741935,15.28064516,10.15477419,12.21612903,0.317
Punjab,1979,1,23.26959109,20.71612903,65.64516129,12.85483871,10.15025806,9.958064516,0.292516129
Punjab,1979,2,0,22.86428571,65.71428571,15.275,10.12846429,8.442857143,0.293964286
Punjab,1979,3,1952.687978,25.22258065,46.03225806,11.07096774,10.11629032,8.819354839,0.260645161
Punjab,1979,4,0,27.21666667,48.36666667,13.68,10.09696667,7.356666667,0.280766667
Punjab,1979,5,1723.189957,26.49677419,56.83870968,15.92258065,10.08854839,9.45483871,0.306129032
Punjab,1979,6,0,24.16666667,75.56666667,19.21666667,10.08323333,15.86,0.414533333
Punjab,1979,7,5021.073653,22.92580645,75.93548387,18.17419355,10.0946129,16.71612903,0.379419355
Punjab,1979,8,159.0165662,22.7483871,73.03225806,17.31290323,10.09164516,16.29354839,0.365580645
Punjab,1979,9,27.17612424,22.40333333,82.1,18.95,10.10013333,8.813333333,0.466166667
Punjab,1979,10,250.6570886,22.07419355,77.22580645,17.39354839,10.1356129,8.738709677,0.406419355
Punjab,1979,11,0,21.05666667,85.23333333,18.29666667,10.12136667,11.66333333,0.455166667
Punjab,1979,12,1.497280598,19.99677419,73,14.20645161,10.15693548,10.48709677,0.340322581
Punjab,1980,1,1562.875229,20.32258065,58.67741935,10.37096774,10.14454839,10.19677419,0.254967742
Punjab,1980,2,0,23.29310345,46.17241379,9.131034483,10.13224138,10.11724138,0.251
Punjab,1980,3,1016.484513,25.58709677,42.29032258,9.738709677,10.12225806,9.509677419,0.259967742
Punjab,1980,4,0,26.74666667,56.4,15.73333333,10.09786667,7.296666667,0.323633333
Punjab,1980,5,321.784925,25.62903226,71.35483871,19.35483871,10.09170968,8.432258065,0.399741935
Punjab,1980,6,0,22.79,79.93333333,18.94,10.0851,18.31333333,0.458133333
Punjab,1980,7,5609.562034,21.93870968,80.06451613,18.17419355,10.09732258,17.86451613,0.463516129
Punjab,1980,8,641.5582619,21.67741935,80.06451613,17.9,10.10767742,16.29032258,0.442
Punjab,1980,9,72.23434129,22.49666667,77.96666667,18.09,10.1163,10.25666667,0.402133333
Punjab,1980,10,97.79836899,21.65483871,75.51612903,16.59677419,10.12590323,7.693548387,0.440419355
Punjab,1980,11,0,20.63,75.26666667,15.49,10.14176667,10.24666667,0.3973
Punjab,1980,12,0.257549763,19.93870968,66.19354839,12.55483871,10.14035484,9.451612903,0.331
Punjab,1981,1,998.5136131,20.3483871,61.03225806,11.27419355,10.15429032,9.648387097,0.271032258
Punjab,1981,2,0,22.95,43.89285714,7.575,10.14,10.19285714,0.251928571
Punjab,1981,3,1701.504255,24.3483871,54.67741935,12.88387097,10.12719355,8.477419355,0.313709677
Punjab,1981,4,0,26.48,54.13333333,15.04666667,10.103,8.07,0.282066667
Punjab,1981,5,978.3708307,24.9483871,70.12903226,18.34193548,10.08619355,8.167741935,0.395
Punjab,1981,6,0,22.57,79.36666667,18.59,10.08803333,17.06666667,0.433733333
Punjab,1981,7,5828.207964,22.27419355,77.64516129,17.90645161,10.09283871,15.97096774,0.424967742
Punjab,1981,8,750.0876908,21.49032258,81.29032258,17.97741935,10.09877419,16.40645161,0.469419355
Punjab,1981,9,1416.691972,21.86,84.23333333,18.89,10.10296667,9.553333333,0.4686
Punjab,1981,10,3.9844805,21.63548387,81.4516129,18.01290323,10.12564516,7.419354839,0.43683871
Punjab,1981,11,0,19.89333333,76.06666667,15.03,10.134,8.9,0.4062
Punjab,1981,12,448.6325364,18.6516129,72.64516129,12.93548387,10.1646129,11.51612903,0.330806452
Punjab,1982,1,1424.703741,19.16451613,65.22580645,11.3516129,10.15809677,10.48064516,0.257419355
Punjab,1982,2,0,22.6,49.10714286,9.596428571,10.13635714,9.15,0.251
Punjab,1982,3,3266.903681,25.62258065,44,10.71612903,10.1193871,8.64516129,0.251096774
Punjab,1982,4,0,26.64666667,51.2,14.30666667,10.10586667,7.736666667,0.274
Punjab,1982,5,1438.529895,25.45483871,66.51612903,17.92258065,10.10103226,7.093548387,0.360870968
Punjab,1982,6,0,23.35,77.16666667,18.78666667,10.08923333,15.95,0.4327
Punjab,1982,7,5087.300741,22.53870968,77.29032258,18.03548387,10.091,16.7,0.406
Punjab,1982,8,223.5522466,21.99677419,78.19354839,17.81612903,10.10087097,17.65483871,0.429612903
Punjab,1982,9,14.56006871,22.85,72.6,17.14,10.11206667,10.65666667,0.3687
Punjab,1982,10,9.501377866,22.86774194,70.19354839,16.36451613,10.12629032,7.803225806,0.357548387
Punjab,1982,11,0,20.90666667,78.43333333,16.53,10.13543333,9.456666667,0.399166667
Punjab,1982,12,1859.215124,19.39677419,69.22580645,12.7516129,10.15751613,11.65806452,0.269064516
Punjab,1983,1,23.26285661,20.19032258,56.29032258,9.306451613,10.15935484,9.44516129,0.25116129
Punjab,1983,2,0,24.01071429,48.60714286,11.18928571,10.13392857,7.442857143,0.2515
Punjab,1983,3,1422.870662,26.72258065,41.12903226,10.86451613,10.1223871,7.996774194,0.252064516
Punjab,1983,4,0,28.11419634,42.86666667,12.99666667,10.1021,7.583333333,0.252733333
Punjab,1983,5,3232.246978,26.29354839,66.67741935,18.46129032,10.09329032,8.364516129,0.38383871
Punjab,1983,6,0,23.93,75.6,18.99333333,10.0851,15.22666667,0.429333333
Punjab,1983,7,5340.880359,22.81935484,79.48387097,18.79032258,10.08767742,15.10322581,0.429483871
Punjab,1983,8,30.42999886,21.96774194,85.83870968,19.36451613,10.08977419,15.19354839,0.474548387
Punjab,1983,9,294.1177653,21.73666667,84.96666667,18.90333333,10.1004,13.01,0.4738
Punjab,1983,10,74.35724933,21.76451613,78.09677419,17.40967742,10.1096129,9.306451613,0.419612903
Punjab,1983,11,0,20.43,68,13.6,10.14473333,8.373333333,0.3588
Punjab,1983,12,0.144863203,20.27741935,76.93548387,15.6,10.14325806,11.94193548,0.346387097
Punjab,1984,1,562.6008122,20.61290323,73.12903226,14.91290323,10.132,10.35483871,0.335548387
Punjab,1984,2,0,21.56551724,70.89655172,14.98275862,10.1202069,11.44137931,0.324
Punjab,1984,3,125.8563906,23.60967742,56.87096774,12.48064516,10.12070968,9.651612903,0.346258065
Punjab,1984,4,0,26.16,59.33333333,16.17666667,10.09243333,7.8,0.301633333
Punjab,1984,5,35.30319731,26.80645161,59.58064516,17.21612903,10.075,9.283870968,0.318129032
Punjab,1984,6,0,22.98666667,75.46666667,18.10666667,10.07896667,19.08333333,0.3638
Punjab,1984,7,4396.250743,21.79677419,80.70967742,18.09354839,10.08245161,15.61290323,0.447774194
Punjab,1984,8,103.8961372,22.06774194,75.35483871,17.23548387,10.09651613,16.68064516,0.37916129
Punjab,1984,9,75.32705288,22.35,76.86666667,17.67666667,10.10413333,9.916666667,0.374533333
Punjab,1984,10,9.607275136,21.36451613,79.93548387,17.39677419,10.11919355,7.732258065,0.441451613
Punjab,1984,11,0,20.34333333,73.23333333,14.76333333,10.139,11.15333333,0.350233333
Punjab,1984,12,119.9879565,20.1,65.51612903,12.05806452,10.12829032,11.14516129,0.300451613
Punjab,1985,1,887.5821954,20.91290323,65.83870968,12.87419355,10.14151613,10.36129032,0.278032258
Punjab,1985,2,0,23.70714286,49.82142857,10.8,10.09578571,8.360714286,0.252035714
Punjab,1985,3,28.78161044,25.53548387,46.61290323,11.11612903,10.11190323,8.880645161,0.270258065
Punjab,1985,4,0,26.73666667,56.33333333,16.22333333,10.08743333,7.066666667,0.307366667
